block,bin,mining_area,pit_name,bench_rl,tonnes_wt,pot_ore_wt,pot_ore_dt,hg_l_wt,hg_l_dt,hg_l_fe,hg_f_wt,hg_f_dt,hg_f_fe,lg_l_wt,lg_l_dt,lg_l_fe,lg_f_wt,lg_f_dt,lg_f_fe
585,60,k7,17s7,1120,0.00037281,0.00037281,0.000356,0.001584,0.001537,54.71437866,0.001534,0.00145,49.29310345,0.001056,0.001014,57.71794872,0.001076,0.000969,56.11455108
586,63,k7,17s7,1120,0.00224713,0.00224713,0.002146,0.003203,0.003107,55.74090763,0.003101,0.002931,50.72500853,0.002263,0.002173,58.33041878,0.00219,0.001971,56.81430746
587,68,k7,17s7,1120,0.011702642,0.011702642,0.011176,0.005658,0.005489,51.15467298,0.006341,0.005993,48.82095778,0.003118,0.002994,55.40180361,0.003925,0.003533,55.62270025
588,10,k7,17s7,1110,0.55606867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,30,k7,17s7,1110,0.00744173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,51,k7,17s7,1110,0.02333656,0.02333656,0.022612,0.009604,0.009389,60.78123336,0.015482,0.014865,58.45825765,0.00817,0.007845,62.61108987,0.010823,0.009741,62.05481983
591,52,k7,17s7,1110,0.003059231,0.003059231,0.002957,0.001204,0.001168,59.57191781,0.001892,0.001788,57.09675615,0.000953,0.000915,62.89180328,0.001185,0.001067,61.30927835
592,55,k7,17s7,1110,0.067434799,0.067434799,0.065677,0.024408,0.02392,62.89184783,0.043271,0.041757,60.39638863,0.021186,0.020339,64.2364423,0.030783,0.027705,63.13069843
593,56,k7,17s7,1110,0.009447799,0.009447799,0.009106,0.012143,0.011779,55.63434927,0.019088,0.018039,50.01762847,0.00982,0.009428,58.16323717,0.012444,0.0112,57.65151786
594,57,k7,17s7,1110,0.146474437,0.146474437,0.139907,0.07515,0.072896,58.14361556,0.07417,0.070092,54.02702163,0.060046,0.057645,59.87691907,0.051424,0.046283,58.47700019
595,58,k7,17s7,1110,0.007373404,0.007373404,0.007179,0.005,0.004851,58.57678829,0.00786,0.007429,55.28940638,0.004149,0.003984,60.66415663,0.005344,0.004811,60.39097901
596,59,k7,17s7,1110,0.247088758,0.247088758,0.238523,0.123718,0.120648,60.01137192,0.126599,0.120922,56.74380179,0.107975,0.103657,61.17815488,0.089624,0.080662,60.03725422
597,63,k7,17s7,1110,0.014035046,0.014035046,0.013407,0.008847,0.008583,56.34009088,0.008925,0.008435,51.43307647,0.00645,0.006193,58.73518489,0.005959,0.005364,57.15771812
598,68,k7,17s7,1110,0.007889634,0.007889634,0.007545,0.007774,0.007541,54.40087522,0.007846,0.007415,48.71786918,0.005089,0.004886,57.48424069,0.00517,0.004653,55.70320224
599,90,k7,17s7,1110,0.00300513,0.00300513,0.00293,0.001083,0.001062,63.53107345,0.001934,0.001867,62.02410284,0.000945,0.000908,64.79735683,0.001391,0.001252,63.94009585
600,10,k7,17s7,1100,0.51660972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,30,k7,17s7,1100,0.003848698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,51,k7,17s7,1100,0.102216139,0.102216139,0.098975,0.042186,0.041282,60.79170098,0.066856,0.064327,58.66488411,0.035996,0.034557,62.67450878,0.046721,0.04205,62.15348395
603,52,k7,17s7,1100,0.009380061,0.009380061,0.009044,0.003796,0.003683,60.23106163,0.005672,0.00536,58.18134328,0.003126,0.003001,63.06631123,0.003662,0.003296,61.87651699
604,55,k7,17s7,1100,0.38435466,0.38435466,0.374594,0.138857,0.136081,63.06032437,0.247497,0.238835,60.6700986,0.120699,0.115872,64.37632042,0.176317,0.158686,63.26991039
605,56,k7,17s7,1100,0.007753079,0.007753079,0.007516,0.012267,0.0119,54.46336134,0.018391,0.017381,47.98843565,0.009664,0.009278,57.16167277,0.011745,0.010572,56.22342036
606,57,k7,17s7,1100,0.123482774,0.123482774,0.117947,0.061536,0.059691,57.77778895,0.06272,0.059271,53.43156012,0.048276,0.046346,59.65151254,0.041581,0.037424,58.1601646
607,58,k7,17s7,1100,0.043175193,0.043175193,0.041529,0.024699,0.023971,58.73793334,0.031322,0.029637,54.96015116,0.020628,0.019804,60.45253484,0.021317,0.019186,59.69446471
608,59,k7,17s7,1100,0.161057664,0.161057664,0.154595,0.079046,0.076996,59.64316328,0.081403,0.077598,56.16746566,0.067871,0.065157,60.87015977,0.055778,0.050201,59.67122169
609,63,k7,17s7,1100,0.026336211,0.026336211,0.025151,0.013011,0.012621,55.90412804,0.013258,0.01253,50.79441341,0.009267,0.008898,58.43796359,0.008687,0.007819,56.82478578
610,68,k7,17s7,1100,0.012485896,0.012485896,0.011924,0.00608,0.005898,55.74330281,0.006375,0.006025,50.44946058,0.004289,0.004118,58.33244293,0.004024,0.003622,56.63583655
611,10,k7,17s7,1090,0.530768701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,30,k7,17s7,1090,0.028608546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,51,k7,17s7,1090,0.059748311,0.059748311,0.058026,0.022781,0.022289,61.76333617,0.038764,0.037293,59.06038667,0.019458,0.018681,63.4513677,0.027102,0.024393,62.42372812
614,52,k7,17s7,1090,0.083253271,0.083253271,0.079847,0.033619,0.032612,59.83757513,0.050316,0.047549,57.75677722,0.02711,0.026027,62.92350252,0.032213,0.028992,61.60451159
615,53,k7,17s7,1090,0.003319478,0.003319478,0.003226,0.001193,0.00117,63.41880342,0.00213,0.002056,61.7290856,0.00104,0.000999,64.72372372,0.001528,0.001376,63.79215116
616,54,k7,17s7,1090,0.023725139,0.023725139,0.023007,0.008966,0.008788,61.78755121,0.014733,0.014218,59.14038543,0.007924,0.007608,63.4776551,0.010096,0.009087,62.53956201
617,55,k7,17s7,1090,0.506269404,0.506269404,0.493552,0.183772,0.180098,63.0307055,0.327151,0.315701,60.63032426,0.159702,0.153315,64.35214428,0.233027,0.209725,63.24884492
618,56,k7,17s7,1090,0.013805202,0.013805202,0.013426,0.017843,0.017308,54.78819043,0.027219,0.025723,48.68125802,0.014118,0.013554,57.47233289,0.017518,0.015767,56.71941397
619,57,k7,17s7,1090,0.173639123,0.173639123,0.165978,0.085597,0.08303,57.37446706,0.092073,0.087009,53.11686147,0.066177,0.063531,59.48116667,0.060616,0.054555,58.15787737
620,58,k7,17s7,1090,0.012044456,0.012044456,0.01174,0.008089,0.007847,58.19752772,0.012715,0.012017,54.61030207,0.006691,0.006425,60.32700389,0.008602,0.007742,60.04042883
621,59,k7,17s7,1090,0.05140235,0.05140235,0.049515,0.024684,0.023996,59.47499583,0.028212,0.02676,56.11505979,0.020727,0.019899,61.14066033,0.018647,0.016783,59.91932312
622,60,k7,17s7,1090,0.017063697,0.017063697,0.01631,0.009465,0.009182,55.53016772,0.014229,0.013447,52.55960437,0.007166,0.00688,58.88299419,0.008813,0.007933,58.57241901
623,62,k7,17s7,1090,0.145629548,0.145629548,0.139112,0.060384,0.058574,58.62222146,0.090204,0.085243,56.43402977,0.045529,0.043709,62.47820815,0.056191,0.050573,60.79273525
624,63,k7,17s7,1090,0.079887223,0.079887223,0.076303,0.042184,0.04092,55.79525904,0.044645,0.04219,50.7783835,0.030537,0.029317,58.22689907,0.028802,0.025923,56.88161092
625,68,k7,17s7,1090,0.022908955,0.022908955,0.021878,0.014763,0.014321,53.99413449,0.016497,0.015591,48.65185043,0.010307,0.009896,56.62489895,0.010398,0.009359,55.69302276
626,90,k7,17s7,1090,0.012074894,0.012074894,0.011773,0.004357,0.00427,63.58384075,0.007775,0.007503,62.31507397,0.003806,0.003654,64.83880679,0.005602,0.005042,64.07754859
627,10,k7,17s7,1080,0.246472293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,30,k7,17s7,1080,0.028933356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,51,k7,17s7,1080,0.08700168,0.08700168,0.084311,0.03563,0.034841,61.18908757,0.056829,0.054605,58.83365992,0.030702,0.029475,62.83810008,0.039612,0.035652,62.27630988
630,52,k7,17s7,1080,0.108459465,0.108459465,0.103989,0.043505,0.042201,59.67965214,0.065384,0.061788,57.51420988,0.035085,0.033683,62.70848796,0.041658,0.037493,61.46648708
631,53,k7,17s7,1080,0.013094433,0.013094433,0.012698,0.004698,0.004605,63.21802389,0.008384,0.008092,61.08910035,0.004089,0.003926,64.52215996,0.005989,0.005391,63.48506771
632,54,k7,17s7,1080,0.025971493,0.025971493,0.024988,0.010077,0.009813,61.11596861,0.015924,0.015174,58.87643337,0.008725,0.008377,63.2067566,0.010511,0.009461,62.36719163
633,55,k7,17s7,1080,0.461787652,0.461787652,0.450026,0.167284,0.16394,62.99660242,0.298492,0.288046,60.40512626,0.145309,0.139498,64.31943827,0.212227,0.191005,63.14233659
634,56,k7,17s7,1080,0.022287117,0.022287117,0.021664,0.021323,0.020685,55.35852067,0.03352,0.031677,49.56182719,0.017204,0.016517,57.93019313,0.021756,0.019581,57.36601808
635,57,k7,17s7,1080,0.065581727,0.065581727,0.06275,0.03302,0.03203,57.59110209,0.037002,0.034968,53.56360101,0.026176,0.02513,59.5632312,0.023935,0.021542,58.46221335
636,58,k7,17s7,1080,0.040860999,0.040860999,0.039774,0.024174,0.02352,58.75854592,0.037881,0.036019,55.6192565,0.020158,0.019353,60.80597323,0.025986,0.023388,60.56080041
637,59,k7,17s7,1080,0.060522635,0.060522635,0.058097,0.02738,0.02656,58.92929217,0.037889,0.035806,56.0204435,0.022217,0.02133,61.34852321,0.024416,0.021975,60.37915813
638,60,k7,17s7,1080,0.023885363,0.023885363,0.022828,0.015174,0.014719,53.32794347,0.022756,0.021505,50.39153685,0.012348,0.011855,55.81121889,0.014381,0.012943,57.34335162
639,62,k7,17s7,1080,0.196825118,0.196825118,0.187999,0.081265,0.078828,58.73328005,0.121392,0.114717,56.55575895,0.062295,0.059804,62.38007491,0.076149,0.068535,60.88169548
640,63,k7,17s7,1080,0.053931842,0.053931842,0.051567,0.028458,0.027605,56.1379098,0.029533,0.02791,51.06424221,0.020521,0.019701,58.59189889,0.018926,0.017034,56.9472232
641,68,k7,17s7,1080,0.038947871,0.038947871,0.037199,0.018431,0.017879,54.93450417,0.021644,0.020454,49.21589909,0.012565,0.012064,57.87773541,0.011926,0.010734,55.97792063
642,90,k7,17s7,1080,0.137188968,0.137188968,0.133735,0.049495,0.048506,63.76782254,0.088318,0.085228,62.93584268,0.043346,0.041613,64.99677985,0.063915,0.057525,64.3791395
643,10,k7,17s7,1070,0.113249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,30,k7,17s7,1070,0.005441442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,51,k7,17s7,1070,0.045759052,0.045759052,0.044137,0.018487,0.018026,61.0196383,0.027671,0.026423,59.08632631,0.015786,0.015155,62.85331574,0.018803,0.016923,62.38787449
646,52,k7,17s7,1070,0.036639258,0.036639258,0.035025,0.015104,0.014652,59.32951133,0.022564,0.021324,57.20047833,0.012299,0.011808,62.01609079,0.014333,0.0129,61.24410853
647,53,k7,17s7,1070,0.046358317,0.046358317,0.045035,0.016666,0.016334,63.1998898,0.029741,0.028701,61.06034633,0.014505,0.013926,64.49863565,0.021243,0.019119,63.46425022
648,54,k7,17s7,1070,0.022447111,0.022447111,0.021638,0.008689,0.008477,61.47634776,0.014082,0.013472,59.11304929,0.007579,0.007276,63.38358988,0.009448,0.008504,62.50682032
649,55,k7,17s7,1070,0.243634983,0.243634983,0.237387,0.088249,0.086485,63.10525525,0.156373,0.1509,60.97393638,0.076806,0.073735,64.39914559,0.111716,0.100545,63.41340693
650,56,k7,17s7,1070,0.009580088,0.009580088,0.009287,0.008424,0.008172,54.479442,0.01315,0.012427,48.98471071,0.006883,0.006609,56.93206234,0.008499,0.00765,56.92745098
651,57,k7,17s7,1070,0.016753746,0.016753746,0.016105,0.008703,0.008443,56.0183584,0.01328,0.01255,52.56239044,0.006947,0.00667,58.87046477,0.008356,0.007522,58.7084552
652,58,k7,17s7,1070,0.017379651,0.017379651,0.016845,0.00868,0.008421,57.6157226,0.013646,0.012896,53.56955645,0.007145,0.00686,59.83673469,0.009156,0.008241,59.51413663
653,59,k7,17s7,1070,0.012810293,0.012810293,0.012264,0.005149,0.004995,58.48588589,0.007692,0.007269,56.28765993,0.004142,0.003977,61.35680161,0.004805,0.004325,60.67745665
654,60,k7,17s7,1070,0.002011539,0.002011539,0.001921,0.003486,0.003382,50.46540509,0.005207,0.004921,47.64214591,0.003104,0.00298,52.45637584,0.003353,0.003018,55.57057654
655,61,k7,17s7,1070,0.012400903,0.012400903,0.011858,0.004977,0.004829,60.19714227,0.007436,0.007028,58.14328401,0.00409,0.003927,63.07435702,0.004798,0.004319,61.84695531
656,62,k7,17s7,1070,0.043294272,0.043294272,0.041376,0.020697,0.020077,57.38068437,0.030919,0.029219,55.08141962,0.016344,0.015691,60.38665477,0.019631,0.017668,60.03226172
657,63,k7,17s7,1070,0.008862875,0.008862875,0.008464,0.006188,0.006003,54.90771281,0.009242,0.008735,52.40011448,0.005048,0.004847,57.57561378,0.005734,0.005161,58.4355745
658,68,k7,17s7,1070,0.00220421,0.00220421,0.002105,0.002405,0.002333,52.41748821,0.003592,0.003395,49.68748159,0.001716,0.001648,57.06796117,0.001914,0.001723,56.41381312
659,90,k7,17s7,1070,0.166877046,0.166877046,0.162684,0.060209,0.059006,63.79724096,0.107435,0.103676,63.0340098,0.052745,0.050636,65.02174342,0.077805,0.070025,64.4259336
660,10,k7,17s7,1060,0.026792696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,30,k7,17s7,1060,0.000692835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,51,k7,17s7,1060,0.021794041,0.021794041,0.021107,0.008841,0.008627,61.02503767,0.013683,0.01309,58.85347594,0.007534,0.007233,62.81349371,0.009408,0.008468,62.26547
663,52,k7,17s7,1060,0.005570159,0.005570159,0.005338,0.002514,0.00244,59.49467213,0.003757,0.003551,57.38045621,0.00206,0.001979,62.09146033,0.002394,0.002155,61.37215777
664,53,k7,17s7,1060,0.006667956,0.006667956,0.006491,0.002402,0.002354,63.1779949,0.004287,0.004137,60.95383128,0.002089,0.002006,64.49152542,0.003058,0.002753,63.43007628
665,54,k7,17s7,1060,0.021107427,0.021107427,0.020354,0.008746,0.008548,60.57147871,0.012964,0.012439,58.55896776,0.007568,0.007266,61.99380677,0.009059,0.008154,62.04108413
666,55,k7,17s7,1060,0.122516075,0.122516075,0.119335,0.044787,0.043893,62.86047889,0.078848,0.076089,60.34542444,0.038913,0.037357,64.17217657,0.056125,0.050513,63.10048898
667,56,k7,17s7,1060,0.007913523,0.007913523,0.007676,0.006092,0.00591,55.51810491,0.009577,0.009051,49.80245277,0.004921,0.004725,58.06962963,0.006229,0.005607,57.52256108
668,57,k7,17s7,1060,0.002141378,0.002141378,0.002045,0.001271,0.001233,57.06731549,0.001899,0.001795,54.72144847,0.000994,0.000955,60.34764398,0.001151,0.001036,59.68339768
669,58,k7,17s7,1060,0.006756061,0.006756061,0.006554,0.003714,0.003603,57.43380516,0.005839,0.005519,53.21670592,0.003051,0.00293,59.69112628,0.003906,0.003516,59.36120592
670,62,k7,17s7,1060,0.002093197,0.002093197,0.001999,0.001249,0.001212,55.80775578,0.001866,0.001764,53.36337868,0.001101,0.001057,57.28949858,0.001263,0.001137,59.23394899
671,63,k7,17s7,1060,0.002141378,0.002141378,0.002045,0.001244,0.001207,56.50455675,0.001859,0.001757,54.11326124,0.000963,0.000925,59.92756757,0.001112,0.001001,59.31768232
672,90,k7,17s7,1060,0.146700534,0.146700534,0.143033,0.052937,0.051879,63.81850074,0.094459,0.091153,63.10530646,0.046389,0.044534,65.04062065,0.068441,0.061598,64.46097276
673,10,k7,17s8,1110,0.036104756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,57,k7,17s8,1110,0.003903677,0.003903677,0.003728,0.003063,0.002972,56.96467026,0.002966,0.002803,52.43810203,0.002308,0.002216,59.1299639,0.002108,0.001898,57.68651212
675,59,k7,17s8,1110,0.015479597,0.015479597,0.014783,0.008386,0.008135,58.61401352,0.008119,0.007673,54.73309006,0.006854,0.00658,60.17978723,0.005827,0.005245,58.84766444
676,10,k7,17s8,1100,0.176135088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,30,k7,17s8,1100,0.002587458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,51,k7,17s8,1100,0.003258236,0.003258236,0.003136,0.001263,0.001238,60.02342488,0.001965,0.001897,57.82076964,0.001072,0.00103,61.84757282,0.001391,0.001252,61.7028754
679,56,k7,17s8,1100,0.00105853,0.00105853,0.001014,0.001247,0.00121,55.60413223,0.00196,0.001853,49.94171614,0.001008,0.000968,58.14049587,0.001278,0.001151,57.63509991
680,57,k7,17s8,1100,0.040190546,0.040190546,0.038395,0.022085,0.021423,57.82005321,0.022583,0.021342,53.46157811,0.017358,0.016665,59.669967,0.014899,0.01341,58.18359433
681,59,k7,17s8,1100,0.080726905,0.080726905,0.077107,0.04033,0.039121,59.00237724,0.041273,0.039004,55.12524356,0.033536,0.032196,60.42471114,0.027405,0.024665,59.04188121
682,63,k7,17s8,1100,0.022720464,0.022720464,0.021698,0.012545,0.01217,54.08323747,0.013698,0.012946,50.9961378,0.008217,0.007889,57.32767144,0.009031,0.008128,56.8882874
683,68,k7,17s8,1100,0.011353956,0.011353956,0.010843,0.009552,0.009266,53.67364559,0.009913,0.009368,49.1749573,0.006051,0.005809,57.07058013,0.006581,0.005923,55.95829816
684,10,k7,17s8,1090,0.401224687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,30,k7,17s8,1090,0.016650827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,51,k7,17s8,1090,0.065241313,0.065241313,0.063029,0.026401,0.025715,60.15936224,0.041575,0.039622,58.0003281,0.02182,0.020948,62.67700974,0.027648,0.024884,61.79468735
687,52,k7,17s8,1090,0.006196374,0.006196374,0.005945,0.00242,0.002348,59.71252129,0.003805,0.003596,57.310901,0.001932,0.001855,62.89919137,0.002396,0.002157,61.40101994
688,55,k7,17s8,1090,0.104301788,0.104301788,0.10168,0.037752,0.036998,63.04662414,0.067365,0.065008,60.56369985,0.032809,0.031497,64.36330444,0.047949,0.043155,63.22004403
689,56,k7,17s8,1090,0.004679586,0.004679586,0.004552,0.007279,0.007061,54.46636454,0.011442,0.010813,48.13798206,0.005827,0.005594,57.18126564,0.007324,0.006592,56.43158374
690,57,k7,17s8,1090,0.086734669,0.086734669,0.082904,0.045548,0.044183,57.67856415,0.046542,0.043983,53.27137758,0.035557,0.034136,59.58785446,0.030731,0.027659,58.085361
691,58,k7,17s8,1090,0.00686316,0.00686316,0.006677,0.005869,0.005694,57.36986301,0.009227,0.00872,53.12465596,0.00482,0.004629,59.62000432,0.006169,0.005553,59.28579146
692,59,k7,17s8,1090,0.054032451,0.054032451,0.052033,0.024876,0.024191,59.01918069,0.0304,0.02885,55.41920277,0.020147,0.019342,61.23849654,0.01978,0.017802,59.75019661
693,60,k7,17s8,1090,0.013232473,0.013232473,0.012637,0.00792,0.007683,55.48574775,0.008066,0.007623,50.20411911,0.005514,0.005294,58.17170382,0.005273,0.004746,56.52359882
694,63,k7,17s8,1090,0.004906284,0.004906284,0.004703,0.004148,0.004025,55.78285714,0.004778,0.004516,50.64946856,0.00305,0.002929,58.37453056,0.003229,0.002907,57.24011008
695,68,k7,17s8,1090,0.017023052,0.017023052,0.016257,0.008012,0.007772,51.92949048,0.008978,0.008485,49.55698291,0.004642,0.004457,55.90105452,0.006003,0.005403,56.143809
696,90,k7,17s8,1090,0.002916944,0.002916944,0.002844,0.001052,0.001031,63.62269641,0.001877,0.001812,62.32726269,0.000918,0.000882,64.89455782,0.001353,0.001218,64.07389163
697,10,k7,17s8,1080,0.483260068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,30,k7,17s8,1080,0.060902076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,51,k7,17s8,1080,0.081048452,0.081048452,0.078723,0.031947,0.031283,61.32522456,0.052729,0.050805,58.67369353,0.027425,0.026329,62.95111854,0.037079,0.033372,62.19606257
700,52,k7,17s8,1080,0.01888381,0.01888381,0.018176,0.007695,0.007465,59.36423309,0.011681,0.01104,57.09266304,0.006039,0.005798,62.76077958,0.00736,0.006625,61.23245283
701,55,k7,17s8,1080,0.208177158,0.208177158,0.202911,0.075684,0.074172,63.08059645,0.13478,0.130063,60.7819672,0.065803,0.063172,64.39547584,0.0961,0.086491,63.32441526
702,56,k7,17s8,1080,0.017773395,0.017773395,0.017232,0.020152,0.019549,54.32497826,0.030521,0.028843,48.56866484,0.016193,0.015546,56.84639135,0.019699,0.01773,56.61167513
703,57,k7,17s8,1080,0.090716381,0.090716381,0.08678,0.044469,0.043136,57.32826409,0.050266,0.047502,53.40111995,0.033729,0.032381,59.85624286,0.032831,0.029549,58.42932079
704,58,k7,17s8,1080,0.020586223,0.020586223,0.020054,0.013117,0.012724,57.79377554,0.020619,0.019486,53.88858668,0.010812,0.010381,59.98892207,0.01387,0.012484,59.66981737
705,59,k7,17s8,1080,0.059605682,0.059605682,0.057386,0.025701,0.024979,58.99903919,0.036344,0.034496,56.28426484,0.020346,0.019533,61.82153279,0.023474,0.021127,60.59378994
706,60,k7,17s8,1080,0.003576989,0.003576989,0.003416,0.00248,0.002406,50.94804655,0.003705,0.003502,48.09280411,0.002207,0.002119,52.87399717,0.002396,0.002157,56.07000464
707,62,k7,17s8,1080,0.003211544,0.003211544,0.003067,0.001287,0.001249,58.40672538,0.001923,0.001818,56.18756876,0.000957,0.000919,62.41675734,0.001192,0.001073,60.63094129
708,63,k7,17s8,1080,0.034781853,0.034781853,0.033248,0.018307,0.017759,56.36347767,0.019318,0.018257,51.63444158,0.01368,0.013133,58.57938019,0.012652,0.011388,57.33702143
709,68,k7,17s8,1080,0.018613528,0.018613528,0.017796,0.010062,0.009761,54.55311956,0.011145,0.010533,49.24902687,0.006658,0.006393,57.64429845,0.006676,0.006009,55.98452322
710,90,k7,17s8,1080,0.051502571,0.051502571,0.050215,0.018584,0.018213,63.53604568,0.033161,0.032001,62.17380707,0.016229,0.01558,64.79210526,0.023872,0.021485,64.00386316
711,10,k7,17s8,1070,0.447952847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,30,k7,17s8,1070,0.018048351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,51,k7,17s8,1070,0.083071103,0.083071103,0.080727,0.033838,0.033099,61.451494,0.053022,0.050974,58.76476243,0.029251,0.028082,63.09162453,0.036834,0.033151,62.14801967
714,52,k7,17s8,1070,0.125962188,0.125962188,0.120419,0.050654,0.049135,59.43651165,0.075764,0.071598,57.30574876,0.039956,0.038359,62.76905029,0.048069,0.043263,61.32323232
715,54,k7,17s8,1070,0.044847476,0.044847476,0.043227,0.016913,0.016487,61.53884879,0.02799,0.026739,58.96327462,0.014636,0.014051,63.57775247,0.018681,0.016814,62.43987154
716,55,k7,17s8,1070,0.21578935,0.21578935,0.21031,0.07842,0.076853,63.06207955,0.139685,0.134797,60.71080959,0.068168,0.065442,64.37990893,0.099546,0.089592,63.28967988
717,56,k7,17s8,1070,0.018663967,0.018663967,0.017978,0.022061,0.0214,53.7528972,0.030748,0.029057,48.62281034,0.017298,0.016607,56.1879328,0.020013,0.018013,56.31443957
718,57,k7,17s8,1070,0.311790827,0.311790827,0.297854,0.159894,0.155098,58.03718294,0.162972,0.15401,53.97952081,0.128737,0.123588,59.74233744,0.112149,0.100935,58.53434388
719,58,k7,17s8,1070,0.005991494,0.005991494,0.005824,0.005016,0.004866,57.61960543,0.007884,0.007451,53.57965374,0.004128,0.003964,59.84485368,0.00529,0.004762,59.52456951
